	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
4-Hydroxyphenylacetic_acid_catabolic_pathway	0.0140494760173113	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.0159845704499715	0	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.200689196301794	0.0140494760173113	0.0142036864807247
A_conserved_operon_linked_to_TyrR_and_possibly_involved_in_virulence	0.0140494760173113	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.28118123578001	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.22856492548475	0	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
A_Glutathione-dependent_Thiol_Reductase_Associated_with_a_Step_in_Lysine_Biosynthesis	0.0140494760173113	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.291564534235418	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0.321371194036723	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.0159845704499715	0.224629795467028	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
A_toxin-antitoxin_module_cotranscribed_with_DinB	0.0140494760173113	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0.353671771171212	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.0159845704499715	0.244944698338669	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
ABC_transporter_of_unknown_substrate_X	0.0140494760173113	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.288913317935249	0	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
Acetone_carboxylase	0.0140494760173113	0.222634422856175	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.0159845704499715	0	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
Adhesins_in_Staphylococcus	0.0140494760173113	0.20057600473494	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.0159845704499715	0	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
Allantoin_Utilization	0.0140494760173113	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.0159845704499715	0.224629795467028	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
alpha-Fimbriae	0.0140494760173113	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.0159845704499715	0.305899449479664	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
Archaeal_membrane_bound_hydrogenases	0.0140494760173113	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0140494760173113	0.0140494760173113	0.0142036864807247	0.0111181458944935	0.0159845704499715	0.0171413951587781	0.0144816151879322	0.0146709962372866	0.0159845704499715	0.0200998768823298	0.0144816151879322	0.0147947497227448	0.219084563823078	0.0147947497227448	0.0147947497227448	0.0159845704499715	0.24862057164736	0	0.0182482326002883	0.0182482326002883	0	0.0205644460889909	0.0142036864807247	0.0144816151879322	0.0140494760173113	0.0142036864807247
